raider,opponent,n_events,success_rate,avg_points_per_raid,doordie_success_count,bonus_success_count,top_patterns
Rohit Gulia,Dabang Delhi K.C.,93,0.5806451612903226,0.43010752688172044,34,18,"[{""pattern"": ""doordie_unknown_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_zero > doordie_success_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_single"", ""support"": 11, ""gain"": 10.0}, {""pattern"": ""doordie_unknown_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_zero > doordie_unknown_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_zero"", ""support"": 8, ""gain"": 7.0}, {""pattern"": ""bonus_success_Gujarat_Giants_vs_Dabang_Delhi_K.C._unknown_early_zero > doordie_unknown_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_zero"", ""support"": 8, ""gain"": 7.0}, {""pattern"": ""doordie_success_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_single > doordie_success_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_single"", ""support"": 6, ""gain"": 5.0}, {""pattern"": ""doordie_unknown_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_zero"", ""support"": 25, ""gain"": -1.0}]"
Rohit Gulia,Gujarat Fortunegiants,139,0.6546762589928058,0.41007194244604317,46,42,"[{""pattern"": ""doordie_unknown_Gujarat_Giants_vs_Gujarat_Fortunegiants_none_early_zero > doordie_unknown_Gujarat_Giants_vs_Gujarat_Fortunegiants_none_early_zero"", ""support"": 16, ""gain"": 15.0}, {""pattern"": ""bonus_success_Gujarat_Giants_vs_Gujarat_Fortunegiants_unknown_early_zero > doordie_unknown_Gujarat_Giants_vs_Gujarat_Fortunegiants_none_early_zero"", ""support"": 15, ""gain"": 14.0}, {""pattern"": ""doordie_unknown_Gujarat_Giants_vs_Gujarat_Fortunegiants_none_early_zero > doordie_success_Gujarat_Giants_vs_Gujarat_Fortunegiants_none_early_single"", ""support"": 15, ""gain"": 14.0}, {""pattern"": ""doordie_unknown_Gujarat_Giants_vs_Gujarat_Fortunegiants_none_early_zero > bonus_success_Gujarat_Giants_vs_Gujarat_Fortunegiants_unknown_early_zero"", ""support"": 14, ""gain"": 13.0}, {""pattern"": ""doordie_success_Gujarat_Giants_vs_Gujarat_Fortunegiants_none_early_single > doordie_unknown_Gujarat_Giants_vs_Gujarat_Fortunegiants_none_early_zero"", ""support"": 13, ""gain"": 12.0}]"
Rohit Gulia,Gujarat Giants,43,0.6976744186046512,0.46511627906976744,15,12,"[{""pattern"": ""doordie_success_Patna_Pirates_vs_Gujarat_Giants_none_early_single > doordie_unknown_Patna_Pirates_vs_Gujarat_Giants_none_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""doordie_success_Patna_Pirates_vs_Gujarat_Giants_none_early_single > doordie_success_Patna_Pirates_vs_Gujarat_Giants_none_early_single"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""doordie_success_Patna_Pirates_vs_Gujarat_Giants_none_early_single"", ""support"": 11, ""gain"": -1.0}, {""pattern"": ""doordie_unknown_Patna_Pirates_vs_Gujarat_Giants_none_early_zero"", ""support"": 8, ""gain"": -1.0}, {""pattern"": ""bonus_success_Patna_Pirates_vs_Gujarat_Giants_null_early_zero"", ""support"": 5, ""gain"": -1.0}]"
Rohit Gulia,Haryana Steelers,59,0.6101694915254238,0.4745762711864407,17,15,"[{""pattern"": ""doordie_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero > doordie_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""doordie_success_Patna_Pirates_vs_Haryana_Steelers_none_early_single > doordie_unknown_Patna_Pirates_vs_Haryana_Steelers_none_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""bonus_success_Gujarat_Giants_vs_Haryana_Steelers_defender_early_zero > doordie_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero"", ""support"": 12, ""gain"": -1.0}, {""pattern"": ""doordie_success_Patna_Pirates_vs_Haryana_Steelers_none_early_single"", ""support"": 7, ""gain"": -1.0}]"
Rohit Gulia,Jaipur Pink Panthers,85,0.6470588235294118,0.47058823529411764,25,21,"[{""pattern"": ""doordie_unknown_Patna_Pirates_vs_Jaipur_Pink_Panthers_none_early_zero > doordie_unknown_Patna_Pirates_vs_Jaipur_Pink_Panthers_none_early_zero"", ""support"": 6, ""gain"": 5.0}, {""pattern"": ""doordie_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single > doordie_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero"", ""support"": 5, ""gain"": 4.0}, {""pattern"": ""doordie_success_Patna_Pirates_vs_Jaipur_Pink_Panthers_none_early_single > doordie_success_Patna_Pirates_vs_Jaipur_Pink_Panthers_none_early_single"", ""support"": 5, ""gain"": 4.0}, {""pattern"": ""doordie_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero"", ""support"": 14, ""gain"": -1.0}, {""pattern"": ""doordie_unknown_Patna_Pirates_vs_Jaipur_Pink_Panthers_none_early_zero"", ""support"": 13, ""gain"": -1.0}]"
Rohit Gulia,Patna Pirates,40,0.75,0.575,15,10,"[{""pattern"": ""doordie_unknown_Gujarat_Giants_vs_Patna_Pirates_none_early_zero > doordie_success_Gujarat_Giants_vs_Patna_Pirates_none_early_single"", ""support"": 5, ""gain"": 4.0}, {""pattern"": ""doordie_success_Gujarat_Giants_vs_Patna_Pirates_none_early_single > doordie_unknown_Gujarat_Giants_vs_Patna_Pirates_none_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""doordie_success_Gujarat_Giants_vs_Patna_Pirates_none_early_single > doordie_success_Gujarat_Giants_vs_Patna_Pirates_none_early_single"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_success_Gujarat_Giants_vs_Patna_Pirates_none_early_single"", ""support"": 10, ""gain"": -1.0}, {""pattern"": ""doordie_unknown_Gujarat_Giants_vs_Patna_Pirates_none_early_zero"", ""support"": 6, ""gain"": -1.0}]"
Rohit Gulia,Puneri Paltan,56,0.6428571428571429,0.25,13,23,"[{""pattern"": ""doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero > doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""doordie_success_Gujarat_Giants_vs_Puneri_Paltan_none_early_single"", ""support"": 8, ""gain"": -1.0}, {""pattern"": ""doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero"", ""support"": 7, ""gain"": -1.0}, {""pattern"": ""doordie_unknown_Patna_Pirates_vs_Puneri_Paltan_none_early_zero"", ""support"": 6, ""gain"": -1.0}, {""pattern"": ""bonus_success_Patna_Pirates_vs_Puneri_Paltan_null_early_zero"", ""support"": 5, ""gain"": -1.0}]"
Rohit Gulia,Tamil Thalaivas,66,0.7272727272727273,0.48484848484848486,24,18,"[{""pattern"": ""doordie_success_Patna_Pirates_vs_Tamil_Thalaivas_none_early_single > doordie_unknown_Patna_Pirates_vs_Tamil_Thalaivas_none_early_zero"", ""support"": 7, ""gain"": 6.0}, {""pattern"": ""doordie_success_Patna_Pirates_vs_Tamil_Thalaivas_none_early_single > doordie_success_Patna_Pirates_vs_Tamil_Thalaivas_none_early_single"", ""support"": 6, ""gain"": 5.0}, {""pattern"": ""bonus_success_Patna_Pirates_vs_Tamil_Thalaivas_null_early_zero > doordie_success_Patna_Pirates_vs_Tamil_Thalaivas_none_early_single"", ""support"": 5, ""gain"": 4.0}, {""pattern"": ""doordie_success_Patna_Pirates_vs_Tamil_Thalaivas_none_early_single"", ""support"": 16, ""gain"": -1.0}, {""pattern"": ""doordie_unknown_Patna_Pirates_vs_Tamil_Thalaivas_none_early_zero"", ""support"": 12, ""gain"": -1.0}]"
Rohit Gulia,Telugu Titans,77,0.6883116883116883,0.4675324675324675,30,19,"[{""pattern"": ""doordie_success_Patna_Pirates_vs_Telugu_Titans_none_early_single > doordie_unknown_Patna_Pirates_vs_Telugu_Titans_none_early_zero > doordie_unknown_Patna_Pirates_vs_Telugu_Titans_none_early_zero"", ""support"": 5, ""gain"": 9.0}, {""pattern"": ""doordie_success_Patna_Pirates_vs_Telugu_Titans_none_early_single > doordie_unknown_Patna_Pirates_vs_Telugu_Titans_none_early_zero"", ""support"": 7, ""gain"": 6.0}, {""pattern"": ""doordie_unknown_Patna_Pirates_vs_Telugu_Titans_none_early_zero > doordie_unknown_Patna_Pirates_vs_Telugu_Titans_none_early_zero"", ""support"": 7, ""gain"": 6.0}, {""pattern"": ""doordie_unknown_Patna_Pirates_vs_Telugu_Titans_none_early_zero > doordie_success_Patna_Pirates_vs_Telugu_Titans_none_early_single"", ""support"": 5, ""gain"": 4.0}, {""pattern"": ""doordie_unknown_Patna_Pirates_vs_Telugu_Titans_none_early_zero"", ""support"": 14, ""gain"": -1.0}]"
Rohit Gulia,U Mumba,79,0.6075949367088608,0.379746835443038,20,21,"[{""pattern"": ""doordie_success_Patna_Pirates_vs_U_Mumba_none_early_single > doordie_unknown_Patna_Pirates_vs_U_Mumba_none_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""doordie_unknown_Gujarat_Giants_vs_U_Mumba_none_early_zero"", ""support"": 15, ""gain"": -1.0}, {""pattern"": ""doordie_success_Gujarat_Giants_vs_U_Mumba_none_early_single"", ""support"": 8, ""gain"": -1.0}, {""pattern"": ""doordie_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero"", ""support"": 6, ""gain"": -1.0}, {""pattern"": ""doordie_unknown_Patna_Pirates_vs_U_Mumba_none_early_zero"", ""support"": 6, ""gain"": -1.0}]"
Rohit Gulia,U.P. Yoddha,60,0.5166666666666667,0.4166666666666667,19,10,"[{""pattern"": ""doordie_unknown_Gujarat_Giants_vs_U.P._Yoddha_none_early_zero > doordie_unknown_Gujarat_Giants_vs_U.P._Yoddha_none_early_zero"", ""support"": 8, ""gain"": 7.0}, {""pattern"": ""doordie_unknown_Gujarat_Giants_vs_U.P._Yoddha_none_early_zero > doordie_success_Gujarat_Giants_vs_U.P._Yoddha_none_early_single"", ""support"": 5, ""gain"": 4.0}, {""pattern"": ""bonus_success_Gujarat_Giants_vs_U.P._Yoddha_null_early_zero > doordie_unknown_Gujarat_Giants_vs_U.P._Yoddha_none_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""doordie_success_Gujarat_Giants_vs_U.P._Yoddha_none_early_single > doordie_success_Gujarat_Giants_vs_U.P._Yoddha_none_early_single"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_unknown_Gujarat_Giants_vs_U.P._Yoddha_none_early_zero"", ""support"": 18, ""gain"": -1.0}]"
Rohit Gulia,U.P. Yoddhas,40,0.6,0.475,13,7,"[{""pattern"": ""doordie_success_Patna_Pirates_vs_U.P._Yoddhas_none_early_single > doordie_unknown_Patna_Pirates_vs_U.P._Yoddhas_none_early_zero"", ""support"": 6, ""gain"": 5.0}, {""pattern"": ""doordie_unknown_Patna_Pirates_vs_U.P._Yoddhas_none_early_zero > doordie_success_Patna_Pirates_vs_U.P._Yoddhas_none_early_single > doordie_unknown_Patna_Pirates_vs_U.P._Yoddhas_none_early_zero"", ""support"": 3, ""gain"": 5.0}, {""pattern"": ""doordie_unknown_Patna_Pirates_vs_U.P._Yoddhas_none_early_zero > doordie_unknown_Patna_Pirates_vs_U.P._Yoddhas_none_early_zero"", ""support"": 5, ""gain"": 4.0}, {""pattern"": ""doordie_unknown_Patna_Pirates_vs_U.P._Yoddhas_none_early_zero > doordie_success_Patna_Pirates_vs_U.P._Yoddhas_none_early_single"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""doordie_success_Patna_Pirates_vs_U.P._Yoddhas_none_early_single > doordie_success_Patna_Pirates_vs_U.P._Yoddhas_none_early_single"", ""support"": 4, ""gain"": 3.0}]"
Rohit Kumar,Bengal Warriors,65,0.6,0.4,22,15,"[{""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Bengal_Warriors_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Bengal_Warriors_none_early_zero"", ""support"": 10, ""gain"": 9.0}, {""pattern"": ""doordie_success_Bengaluru_Bulls_vs_Bengal_Warriors_none_early_single > doordie_unknown_Bengaluru_Bulls_vs_Bengal_Warriors_none_early_zero"", ""support"": 10, ""gain"": 9.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Bengal_Warriors_none_early_zero > doordie_success_Bengaluru_Bulls_vs_Bengal_Warriors_none_early_single > doordie_unknown_Bengaluru_Bulls_vs_Bengal_Warriors_none_early_zero"", ""support"": 5, ""gain"": 9.0}, {""pattern"": ""doordie_success_Bengaluru_Bulls_vs_Bengal_Warriors_none_early_single > doordie_unknown_Bengaluru_Bulls_vs_Bengal_Warriors_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Bengal_Warriors_none_early_zero"", ""support"": 5, ""gain"": 9.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Bengal_Warriors_none_early_zero > doordie_success_Bengaluru_Bulls_vs_Bengal_Warriors_none_early_single"", ""support"": 9, ""gain"": 8.0}]"
Rohit Kumar,Dabang Delhi K.C.,33,0.6666666666666666,0.3939393939393939,13,9,"[{""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero > bonus_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._unknown_early_zero"", ""support"": 4, ""gain"": 7.0}, {""pattern"": ""doordie_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_single > doordie_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_single"", ""support"": 6, ""gain"": 5.0}, {""pattern"": ""bonus_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._unknown_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._none_early_zero > bonus_success_Bengaluru_Bulls_vs_Dabang_Delhi_K.C._unknown_early_zero"", ""support"": 4, ""gain"": 3.0}]"
Rohit Kumar,Gujarat Fortunegiants,28,0.5357142857142857,0.21428571428571427,6,9,"[{""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Gujarat_Fortunegiants_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Gujarat_Fortunegiants_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Gujarat_Fortunegiants_none_early_zero"", ""support"": 5, ""gain"": 9.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Gujarat_Fortunegiants_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Gujarat_Fortunegiants_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Gujarat_Fortunegiants_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Gujarat_Fortunegiants_none_early_zero"", ""support"": 3, ""gain"": 8.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Gujarat_Fortunegiants_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Gujarat_Fortunegiants_none_early_zero"", ""support"": 7, ""gain"": 6.0}, {""pattern"": ""bonus_success_Bengaluru_Bulls_vs_Gujarat_Fortunegiants_unknown_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Gujarat_Fortunegiants_none_early_zero"", ""support"": 5, ""gain"": 4.0}, {""pattern"": ""bonus_success_Bengaluru_Bulls_vs_Gujarat_Fortunegiants_unknown_early_zero > bonus_success_Bengaluru_Bulls_vs_Gujarat_Fortunegiants_unknown_early_zero"", ""support"": 3, ""gain"": 2.0}]"
Rohit Kumar,Gujarat Giants,45,0.4444444444444444,0.28888888888888886,12,8,"[{""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Gujarat_Giants_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Gujarat_Giants_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Gujarat_Giants_none_early_zero"", ""support"": 7, ""gain"": 13.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Gujarat_Giants_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Gujarat_Giants_none_early_zero"", ""support"": 13, ""gain"": 12.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Gujarat_Giants_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Gujarat_Giants_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Gujarat_Giants_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Gujarat_Giants_none_early_zero"", ""support"": 4, ""gain"": 11.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Gujarat_Giants_none_early_zero > doordie_success_Bengaluru_Bulls_vs_Gujarat_Giants_none_early_single"", ""support"": 8, ""gain"": 7.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Gujarat_Giants_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Gujarat_Giants_none_early_zero > doordie_success_Bengaluru_Bulls_vs_Gujarat_Giants_none_early_single"", ""support"": 3, ""gain"": 5.0}]"
Rohit Kumar,Haryana Steelers,47,0.48936170212765956,0.5106382978723404,17,4,"[{""pattern"": ""doordie_unknown_Telugu_Titans_vs_Haryana_Steelers_none_early_zero > doordie_unknown_Telugu_Titans_vs_Haryana_Steelers_none_early_zero"", ""support"": 6, ""gain"": 5.0}, {""pattern"": ""doordie_success_Bengaluru_Bulls_vs_Haryana_Steelers_none_early_single > doordie_success_Bengaluru_Bulls_vs_Haryana_Steelers_none_early_single > doordie_unknown_Bengaluru_Bulls_vs_Haryana_Steelers_none_early_zero"", ""support"": 3, ""gain"": 5.0}, {""pattern"": ""doordie_success_Bengaluru_Bulls_vs_Haryana_Steelers_none_early_single > doordie_unknown_Bengaluru_Bulls_vs_Haryana_Steelers_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Haryana_Steelers_none_early_zero"", ""support"": 3, ""gain"": 5.0}, {""pattern"": ""doordie_success_Bengaluru_Bulls_vs_Haryana_Steelers_none_early_single > doordie_unknown_Bengaluru_Bulls_vs_Haryana_Steelers_none_early_zero"", ""support"": 5, ""gain"": 4.0}, {""pattern"": ""doordie_success_Bengaluru_Bulls_vs_Haryana_Steelers_none_early_single > doordie_success_Bengaluru_Bulls_vs_Haryana_Steelers_none_early_single"", ""support"": 5, ""gain"": 4.0}]"
Rohit Kumar,Jaipur Pink Panthers,46,0.5652173913043478,0.4782608695652174,14,11,"[{""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero"", ""support"": 5, ""gain"": 9.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero"", ""support"": 9, ""gain"": 8.0}, {""pattern"": ""doordie_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_single > doordie_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_single"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero > doordie_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_single"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero > bonus_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_left_corner_early_zero"", ""support"": 3, ""gain"": 2.0}]"
Rohit Kumar,Patna Pirates,87,0.632183908045977,0.4942528735632184,36,16,"[{""pattern"": ""doordie_success_Bengaluru_Bulls_vs_Patna_Pirates_none_early_single > doordie_success_Bengaluru_Bulls_vs_Patna_Pirates_none_early_single > doordie_success_Bengaluru_Bulls_vs_Patna_Pirates_none_early_single"", ""support"": 11, ""gain"": 21.0}, {""pattern"": ""doordie_success_Bengaluru_Bulls_vs_Patna_Pirates_none_early_single > doordie_success_Bengaluru_Bulls_vs_Patna_Pirates_none_early_single"", ""support"": 17, ""gain"": 16.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero > doordie_success_Bengaluru_Bulls_vs_Patna_Pirates_none_early_single > doordie_success_Bengaluru_Bulls_vs_Patna_Pirates_none_early_single > doordie_success_Bengaluru_Bulls_vs_Patna_Pirates_none_early_single"", ""support"": 5, ""gain"": 14.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero"", ""support"": 13, ""gain"": 12.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero > doordie_success_Bengaluru_Bulls_vs_Patna_Pirates_none_early_single"", ""support"": 6, ""gain"": 11.0}]"
Rohit Kumar,Puneri Paltan,50,0.74,0.48,18,18,"[{""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_zero > doordie_success_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_single"", ""support"": 5, ""gain"": 4.0}, {""pattern"": ""doordie_success_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_single > doordie_success_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_single"", ""support"": 5, ""gain"": 4.0}, {""pattern"": ""bonus_success_Bengaluru_Bulls_vs_Puneri_Paltan_right_cover_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_success_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_single"", ""support"": 14, ""gain"": -1.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Puneri_Paltan_none_early_zero"", ""support"": 10, ""gain"": -1.0}]"
Rohit Kumar,Tamil Thalaivas,60,0.5,0.3333333333333333,16,12,"[{""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_zero"", ""support"": 12, ""gain"": 11.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_zero"", ""support"": 4, ""gain"": 7.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_zero > doordie_success_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_single"", ""support"": 4, ""gain"": 7.0}, {""pattern"": ""doordie_success_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_single > doordie_unknown_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_zero"", ""support"": 4, ""gain"": 7.0}, {""pattern"": ""doordie_success_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_single > doordie_unknown_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_zero"", ""support"": 7, ""gain"": 6.0}]"
Rohit Kumar,Telugu Titans,90,0.5222222222222223,0.3111111111111111,22,22,"[{""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Telugu_Titans_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Telugu_Titans_none_early_zero"", ""support"": 14, ""gain"": 13.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Telugu_Titans_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Telugu_Titans_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_Telugu_Titans_none_early_zero"", ""support"": 7, ""gain"": 13.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Telugu_Titans_none_early_zero > doordie_success_Bengaluru_Bulls_vs_Telugu_Titans_none_early_single"", ""support"": 11, ""gain"": 10.0}, {""pattern"": ""doordie_success_Bengaluru_Bulls_vs_Telugu_Titans_none_early_single > doordie_unknown_Bengaluru_Bulls_vs_Telugu_Titans_none_early_zero"", ""support"": 8, ""gain"": 7.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_Telugu_Titans_none_early_zero > bonus_success_Bengaluru_Bulls_vs_Telugu_Titans_null_early_zero"", ""support"": 6, ""gain"": 5.0}]"
Rohit Kumar,U Mumba,21,0.5238095238095238,0.3333333333333333,6,5,"[{""pattern"": ""doordie_success_Bengaluru_Bulls_vs_U_Mumba_none_early_single > doordie_unknown_Bengaluru_Bulls_vs_U_Mumba_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_U_Mumba_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_U_Mumba_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_U_Mumba_none_early_zero > doordie_success_Bengaluru_Bulls_vs_U_Mumba_none_early_single"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_U_Mumba_none_early_zero"", ""support"": 9, ""gain"": -1.0}, {""pattern"": ""doordie_success_Bengaluru_Bulls_vs_U_Mumba_none_early_single"", ""support"": 5, ""gain"": -1.0}]"
Rohit Kumar,U.P. Yoddha,74,0.6216216216216216,0.40540540540540543,25,20,"[{""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero"", ""support"": 8, ""gain"": 7.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero > doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero"", ""support"": 4, ""gain"": 7.0}, {""pattern"": ""doordie_success_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_single > doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero"", ""support"": 7, ""gain"": 6.0}, {""pattern"": ""doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero > doordie_success_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_single"", ""support"": 6, ""gain"": 5.0}, {""pattern"": ""doordie_success_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_single > doordie_success_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_single"", ""support"": 5, ""gain"": 4.0}]"
