Unnamed: 0,match_id,match_number,date,start_time,result,player_id_of_the_match,player_name_of_the_match,series_id,series_name,status,toss_winner,toss_selection,venue_id,venue_name,home_team_id,home_team_name,season
336,311,Match 26,8/13/2017,20:00,Match Tied,197.0,197.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,30,Choice of court :Right,11,"The Arena by Transstadia, Ahmedabad",,,1
337,312,Match 27,8/13/2017,21:00,Gujarat Fortunegiants beat Jaipur Pink Panthers (27-20),757.0,757.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,31,Choice of court :Left,11,"The Arena by Transstadia, Ahmedabad",31.0,Gujarat Fortunegiants,5
338,313,Match 28,8/15/2017,20:00,Puneri Paltan beat Bengal Warriors (34-17),772.0,772.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,7,Choice of court :Right,11,"The Arena by Transstadia, Ahmedabad",,Bengal Warriors,4
339,314,Match 29,8/15/2017,21:00,Gujarat Fortunegiants beat Bengaluru Bulls (27-24),326.0,326.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,31,Choice of court :Left,11,"The Arena by Transstadia, Ahmedabad",31.0,Gujarat Fortunegiants,7
340,315,Match 30,8/16/2017,20:00,Match Tied,219.0,219.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,29,Choice of court :Right,11,"The Arena by Transstadia, Ahmedabad",,,1
341,316,Match 31,8/16/2017,21:00,Gujarat Fortunegiants beat Telugu Titans (29-19),757.0,757.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,31,Choice of court :Left,11,"The Arena by Transstadia, Ahmedabad",31.0,Gujarat Fortunegiants,3
342,317,Match 32,8/17/2017,20:00,Dabang Delhi K.C. beat Tamil Thalaivas (30-29),26.0,26.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,2,Choice of court :Left,11,"The Arena by Transstadia, Ahmedabad",,Tamil Thalaivas,1
343,318,Match 33,8/17/2017,21:00,Match Tied,757.0,757.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,31,Choice of court :Left,11,"The Arena by Transstadia, Ahmedabad",31.0,Gujarat Fortunegiants,6
344,319,Match 34,8/18/2017,20:00,U Mumba beat U.P. Yoddha (37-34),94.0,94.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,5,Choice of court :Left,13,"Babu Banarasi Das Indoor Stadium, Lucknow",30.0,U.P. Yoddha,4
345,32,Match 32,8/14/2014,20:00,Dabang Delhi beat Bengaluru Bulls (29 - 27),58.0,58.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,2,Choice of court : Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",,Bengaluru Bulls,5
346,320,Match 35,8/18/2017,21:00,Jaipur Pink Panthers beat Bengaluru Bulls (30-28),326.0,326.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,3,Choice of court :Left,13,"Babu Banarasi Das Indoor Stadium, Lucknow",,Jaipur Pink Panthers,7
347,321,Match 36,8/19/2017,20:00,Telugu Titans beat U Mumba (37-32),81.0,81.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,5,Choice of court :Left,13,"Babu Banarasi Das Indoor Stadium, Lucknow",,Telugu Titans,4
348,322,Match 37,8/19/2017,21:00,Haryana Steelers beat U.P. Yoddha (36-29),366.0,366.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,30,Choice of court :Right,13,"Babu Banarasi Das Indoor Stadium, Lucknow",30.0,U.P. Yoddha,3
349,323,Match 38,8/20/2017,20:00,Puneri Paltan beat Patna Pirates (47-42),197.0,197.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,7,Choice of court :Left,13,"Babu Banarasi Das Indoor Stadium, Lucknow",,Puneri Paltan,4
350,324,Match 39,8/20/2017,21:00,Jaipur Pink Panthers beat U.P. Yoddha (24-22),320.0,320.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,30,Choice of court :Right,13,"Babu Banarasi Das Indoor Stadium, Lucknow",30.0,U.P. Yoddha,5
351,325,Match 40,8/22/2017,20:00,Gujarat Fortunegiants beat Puneri Paltan (35-21),111.0,111.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,7,Choice of court :Left,13,"Babu Banarasi Das Indoor Stadium, Lucknow",,Puneri Paltan,4
352,326,Match 41,8/22/2017,21:00,Bengal Warriors beat U.P. Yoddha (32-31),211.0,211.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,30,Choice of court :Right,13,"Babu Banarasi Das Indoor Stadium, Lucknow",30.0,U.P. Yoddha,7
353,327,Match 42,8/23/2017,20:00,Haryana Steelers beat Dabang Delhi K.C. (27-25),174.0,174.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,2,Choice of court :Left,13,"Babu Banarasi Das Indoor Stadium, Lucknow",,Haryana Steelers,7
354,328,Match 43,8/23/2017,21:00,Match Tied,94.0,94.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,29,Choice of court :Left,13,"Babu Banarasi Das Indoor Stadium, Lucknow",30.0,U.P. Yoddha,4
355,329,Match 44,8/24/2017,20:00,U.P. Yoddha beat Telugu Titans (25-23),320.0,320.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,30,Choice of court :Right,13,"Babu Banarasi Das Indoor Stadium, Lucknow",30.0,U.P. Yoddha,4
356,33,Match 33,8/14/2014,21:00,Jaipur Pink Panthers beat Puneri Paltan (50 - 23),143.0,143.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,7,Choice of court : Left,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7.0,Puneri Paltan,6
357,330,Match 45,8/25/2017,20:00,Jaipur Pink Panthers beat U Mumba (39-36),52.0,52.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,5,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",5.0,U Mumba,1
358,331,Match 46,8/25/2017,21:00,Match Tied,211.0,211.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,6,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",,,6
359,332,Match 47,8/26/2017,20:00,Patna Pirates beat Tamil Thalaivas (35-24),,,8,"Pro Kabaddi League Season 5, 2017",Full Time,6,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",,Patna Pirates,4
360,333,Match 48,8/26/2017,21:00,Puneri Paltan beat U Mumba (26-24),41.0,41.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,7,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",5.0,U Mumba,1
361,334,Match 49,8/27/2017,20:00,Bengal Warriors beat Bengaluru Bulls (32-26),12.0,12.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,4,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",,Bengal Warriors,2
362,335,Match 50,8/27/2017,21:00,Dabang Delhi K.C. beat U Mumba (33-32),29.0,29.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,5,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",5.0,U Mumba,4
363,336,Match 51,10/17/2017,20:00,Bengaluru Bulls beat U.P. Yoddha (64-24),326.0,326.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,30,Choice of court :Left,7,"Shree Shiv Chhatrapati Sports Complex, Pune",,Bengaluru Bulls,7
364,337,Match 52,9/20/2017,20:00,Gujarat Fortunegiants beat U Mumba (45-23),757.0,757.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,5,Choice of court :Left,15,"Harivansh Tana Bhagat Indoor Stadium, Ranchi",,Gujarat Fortunegiants,5
365,338,Match 53,8/30/2017,20:00,U Mumba beat Haryana Steelers (38-32),29.0,29.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,5,Choice of court :Left,5,"DOME@NSCI SVP Stadium, Mumbai",5.0,U Mumba,4
366,339,Match 54,8/31/2017,20:00,Telugu Titans beat Tamil Thalaivas (33-28),26.0,26.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,29,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",,Telugu Titans,1
367,34,Match 34,8/15/2014,20:00,Dabang Delhi beat U Mumba (36 - 27),118.0,118.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,5,Choice of court : Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",,U Mumba,5
368,340,Match 55,8/31/2017,21:00,U Mumba beat Jaipur Pink Panthers (36-32),58.0,58.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,3,Choice of court :Right,5,"DOME@NSCI SVP Stadium, Mumbai",5.0,U Mumba,4
369,341,Match 56,9/1/2017,20:00,Bengal Warriors beat Patna Pirates (41-38),143.0,143.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,6,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",4.0,Bengal Warriors,4
370,342,Match 57,9/2/2017,20:00,Haryana Steelers beat Gujarat Fortunegiants (42-36),155.0,155.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,28,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",,Haryana Steelers,2
371,343,Match 58,9/2/2017,21:00,Match Tied,320.0,320.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,30,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",4.0,Bengal Warriors,1
372,344,Match 59,9/3/2017,20:00,Jaipur Pink Panthers beat Gujarat Fortunegiants (31-25),52.0,52.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,31,Choice of court :Right,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",,Jaipur Pink Panthers,7
373,345,Match 60,9/3/2017,21:00,Bengal Warriors beat Tamil Thalaivas (29-25),143.0,143.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,4,Choice of court :Right,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",4.0,Bengal Warriors,7
374,346,Match 61,9/5/2017,20:00,Patna Pirates beat Jaipur Pink Panthers (47-21),197.0,197.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,6,Choice of court :Right,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",,Jaipur Pink Panthers,6
375,347,Match 62,9/5/2017,21:00,Haryana Steelers beat Bengal Warriors (36-29),143.0,143.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,28,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",4.0,Bengal Warriors,4
376,348,Match 63,9/6/2017,20:00,Dabang Delhi K.C. beat Bengaluru Bulls (38-30),251.0,251.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,1,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",,Dabang Delhi K.C.,4
377,349,Match 64,9/6/2017,21:00,U Mumba beat Bengal Warriors (37-31),143.0,143.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,4,Choice of court :Right,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",4.0,Bengal Warriors,6
378,35,Match 35,8/15/2014,21:00,Patna Pirates beat Puneri Paltan (37 - 31),88.0,88.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,7,Choice of court : Left,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7.0,Puneri Paltan,1
379,350,Match 65,9/7/2017,20:00,Puneri Paltan beat Telugu Titans (42-37),41.0,41.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,7,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",,Puneri Paltan,7
380,351,Match 66,9/7/2017,21:00,Match Tied,,,8,"Pro Kabaddi League Season 5, 2017",Full Time,2,Choice of court :Left,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",4.0,Bengal Warriors,2
381,352,Match 67,9/8/2017,20:00,Match Tied,388.0,388.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,6,Choice of court :Right,14,"Motilal Nehru School of Sports, Rai, Sonepat",28.0,Haryana Steelers,5
382,353,Match 68,9/8/2017,21:00,Match Tied,320.0,320.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,31,Choice of court :Left,14,"Motilal Nehru School of Sports, Rai, Sonepat",,,4
383,354,Match 69,9/9/2017,20:00,U Mumba beat Patna Pirates (51-41),197.0,197.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,6,Choice of court :Left,14,"Motilal Nehru School of Sports, Rai, Sonepat",,Patna Pirates,2
384,355,Match 70,9/9/2017,21:00,Haryana Steelers beat Bengaluru Bulls (38-31),155.0,155.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,1,Choice of court :Right,14,"Motilal Nehru School of Sports, Rai, Sonepat",28.0,Haryana Steelers,5
385,356,Match 71,9/10/2017,20:00,Bengaluru Bulls beat Puneri Paltan (24-20),389.0,389.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,7,Choice of court :Right,14,"Motilal Nehru School of Sports, Rai, Sonepat",,Puneri Paltan,6
386,357,Match 72,9/10/2017,21:00,Telugu Titans beat Haryana Steelers (37-19),81.0,81.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,8,Choice of court :Left,14,"Motilal Nehru School of Sports, Rai, Sonepat",28.0,Haryana Steelers,6
387,358,Match 73,9/12/2017,20:00,Bengal Warriors beat Telugu Titans (32-31),12.0,12.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,4,Choice of court :Left,14,"Motilal Nehru School of Sports, Rai, Sonepat",,Bengal Warriors,2
388,359,Match 74,9/12/2017,21:00,Haryana Steelers beat Dabang Delhi K.C. (27-24),124.0,124.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,28,Choice of court :Left,14,"Motilal Nehru School of Sports, Rai, Sonepat",28.0,Haryana Steelers,7
389,36,Match 36,8/16/2014,20:00,Match Drawn (28 - 28),26.0,26.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,1,Choice of court : Left,8,"Rajiv Gandhi Indoor Stadium, Vizag",8.0,Telugu Titans,1
390,360,Match 75,9/13/2017,20:00,Tamil Thalaivas beat U.P. Yoddha (34-33),320.0,320.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,30,Choice of court :Right,14,"Motilal Nehru School of Sports, Rai, Sonepat",,U.P. Yoddha,1
391,361,Match 76,9/13/2017,21:00,Puneri Paltan beat Haryana Steelers (38-22),41.0,41.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,7,Choice of court :Right,14,"Motilal Nehru School of Sports, Rai, Sonepat",28.0,Haryana Steelers,2
392,362,Match 77,9/14/2017,20:00,Match Tied,791.0,791.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,28,Choice of court :Left,14,"Motilal Nehru School of Sports, Rai, Sonepat",28.0,Haryana Steelers,6
393,363,Match 78,9/15/2017,20:00,Patna Pirates beat Telugu Titans (46-30),197.0,197.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,6,Choice of court :Left,15,"Harivansh Tana Bhagat Indoor Stadium, Ranchi",6.0,Patna Pirates,4
394,364,Match 79,9/15/2017,21:00,Gujarat Fortunegiants beat U Mumba (39-28),757.0,757.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,5,Choice of court :Left,15,"Harivansh Tana Bhagat Indoor Stadium, Ranchi",,Gujarat Fortunegiants,6
395,365,Match 80,9/16/2017,20:00,Match Tied,,,8,"Pro Kabaddi League Season 5, 2017",Full Time,1,Choice of court :Left,15,"Harivansh Tana Bhagat Indoor Stadium, Ranchi",,,6
396,366,Match 81,9/16/2017,21:00,Patna Pirates beat U.P. Yoddha (45-42),197.0,197.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,6,Choice of court :Left,15,"Harivansh Tana Bhagat Indoor Stadium, Ranchi",6.0,Patna Pirates,5
397,367,Match 82,9/17/2017,20:00,Jaipur Pink Panthers beat Dabang Delhi K.C. (36-25),791.0,791.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,3,Choice of court :Left,15,"Harivansh Tana Bhagat Indoor Stadium, Ranchi",,Dabang Delhi K.C.,1
398,368,Match 83,9/17/2017,21:00,Match Tied,143.0,143.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,6,Choice of court :Left,15,"Harivansh Tana Bhagat Indoor Stadium, Ranchi",6.0,Patna Pirates,6
399,369,match 84,9/19/2017,20:00,Puneri Paltan beat Haryana Steelers (37-25),119.0,119.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,28,Choice of court :Right,15,"Harivansh Tana Bhagat Indoor Stadium, Ranchi",,Puneri Paltan,6
400,37,Match 37,8/16/2014,21:00,Jaipur Pink Panthers beat Bengal Warriors (41 - 33),52.0,52.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,4,Choice of court : Left,8,"Rajiv Gandhi Indoor Stadium, Vizag",,Bengal Warriors,3
401,370,Match 85,9/19/2017,21:00,Patna Pirates beat Bengaluru Bulls (36-32),388.0,388.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,6,Choice of court :Left,15,"Harivansh Tana Bhagat Indoor Stadium, Ranchi",6.0,Patna Pirates,7
402,371,Match 86,9/20/2017,21:00,Patna Pirates beat Tamil Thalaivas (41-39),388.0,388.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,6,Choice of court :Left,15,"Harivansh Tana Bhagat Indoor Stadium, Ranchi",6.0,Patna Pirates,7
403,372,Match 87,9/21/2017,20:00,Haryana Steelers beat Jaipur Pink Panthers (30-26),124.0,124.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,3,Choice of court :Left,15,"Harivansh Tana Bhagat Indoor Stadium, Ranchi",,Jaipur Pink Panthers,6
404,373,Match 88,9/21/2017,21:00,U.P. Yoddha beat Patna Pirates (46-41),320.0,320.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,30,Choice of court :Right,15,"Harivansh Tana Bhagat Indoor Stadium, Ranchi",6.0,Patna Pirates,7
405,374,Match 89,9/22/2017,20:00,U Mumba beat Dabang Delhi K.C. (30-28),106.0,106.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,5,Choice of court :Left,2,"Thyagaraj Sports Complex, Delhi",2.0,Dabang Delhi K.C.,1
406,375,Match 90,9/23/2017,20:00,Bengal Warriors beat Bengaluru Bulls (33-29),372.0,372.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,4,Choice of court :Left,2,"Thyagaraj Sports Complex, Delhi",,Bengal Warriors,7
407,376,Match 91,9/23/2017,21:00,Puneri Paltan beat Dabang Delhi K.C. (34-29),41.0,41.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,7,Choice of court :Left,2,"Thyagaraj Sports Complex, Delhi",2.0,Dabang Delhi K.C.,1
408,377,Match 92,9/24/2017,20:00,Tamil Thalaivas beat Bengal Warriors (33-32),143.0,143.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,29,Choice of court :Left,2,"Thyagaraj Sports Complex, Delhi",,Bengal Warriors,3
409,378,Match 93,9/24/2017,21:00,Haryana Steelers beat Dabang Delhi K.C. (42-24),174.0,174.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,2,Choice of court :Right,2,"Thyagaraj Sports Complex, Delhi",2.0,Dabang Delhi K.C.,7
410,379,Match 94,9/26/2017,20:00,Tamil Thalaivas beat Gujarat Fortunegiants (35-34),26.0,26.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,31,Choice of court :Right,2,"Thyagaraj Sports Complex, Delhi",,Gujarat Fortunegiants,4
411,38,Match 38,8/17/2014,20:00,Patna Pirates beat Jaipur Pink Panthers (52 - 30),142.0,142.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,3,Choice of court : Right,8,"Rajiv Gandhi Indoor Stadium, Vizag",,Patna Pirates,5
412,380,Match 95,9/26/2017,21:00,Patna Pirates beat Dabang Delhi K.C. (36-34),197.0,197.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,6,Choice of court :Left,2,"Thyagaraj Sports Complex, Delhi",2.0,Dabang Delhi K.C.,5
413,381,Match 96,9/27/2017,20:00,Telugu Titans beat Jaipur Pink Panthers (41-34),738.0,738.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,3,Choice of court :Right,2,"Thyagaraj Sports Complex, Delhi",,Telugu Titans,6
414,382,Match 97,9/27/2017,21:00,U.P. Yoddha beat Dabang Delhi K.C. (45-16),320.0,320.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,2,Choice of court :Right,2,"Thyagaraj Sports Complex, Delhi",2.0,Dabang Delhi K.C.,1
415,383,Match 98,9/28/2017,20:00,U Mumba beat Bengaluru Bulls (42-30),58.0,58.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,1,Choice of court :Right,2,"Thyagaraj Sports Complex, Delhi",,Bengaluru Bulls,6
416,384,Match 99,9/28/2017,21:00,Telugu Titans beat Dabang Delhi K.C. (44-22),81.0,81.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,2,Choice of court :Left,2,"Thyagaraj Sports Complex, Delhi",2.0,Dabang Delhi K.C.,6
417,385,Match 100,9/29/2017,20:00,Puneri Paltan beat Tamil Thalaivas (33-20),41.0,41.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,29,Choice of court :Left,16,"Jawaharlal Nehru Indoor Stadium, Chennai",29.0,Tamil Thalaivas,6
418,386,Match 101,9/29/2017,21:00,Gujarat Fortunegiants beat Patna Pirates (30-29),579.0,579.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,6,Choice of court :Right,16,"Jawaharlal Nehru Indoor Stadium, Chennai",,Gujarat Fortunegiants,2
419,387,Match 102,9/30/2017,20:00,Puneri Paltan beat U.P. Yoddha (34-33),41.0,41.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,7,Choice of court :Left,16,"Jawaharlal Nehru Indoor Stadium, Chennai",,U.P. Yoddha,1
420,388,Match 103,9/30/2017,21:00,Jaipur Pink Panthers beat Tamil Thalaivas (27-26),26.0,26.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,3,Choice of court :Right,16,"Jawaharlal Nehru Indoor Stadium, Chennai",29.0,Tamil Thalaivas,5
421,389,Match 104,10/01/2017,20:00,Bengal Warriors beat Jaipur Pink Panthers (32-31),143.0,143.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,4,Choice of court :Right,16,"Jawaharlal Nehru Indoor Stadium, Chennai",,Jaipur Pink Panthers,5
422,39,Match 39,8/17/2014,21:00,Telugu Titans beat U Mumba (44 - 43),81.0,81.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,5,Choice of court : Left,8,"Rajiv Gandhi Indoor Stadium, Vizag",8.0,Telugu Titans,2
423,390,Match 105,10/01/2017,21:00,U Mumba beat Tamil Thalaivas (33-30),29.0,29.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,5,Choice of court :Right,16,"Jawaharlal Nehru Indoor Stadium, Chennai",29.0,Tamil Thalaivas,2
424,391,Match 106,10/03/2017,20:00,Gujarat Fortunegiants beat Dabang Delhi K.C. (42-22),757.0,757.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,2,Choice of court :Left,16,"Jawaharlal Nehru Indoor Stadium, Chennai",,Dabang Delhi K.C.,3
425,392,Match 107,10/03/2017,21:00,Telugu Titans beat Tamil Thalaivas (58-37),81.0,81.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,29,Choice of court :Left,16,"Jawaharlal Nehru Indoor Stadium, Chennai",29.0,Tamil Thalaivas,3
426,393,Match 108,10/04/2017,20:00,Haryana Steelers beat U Mumba (41-30),174.0,174.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,5,Choice of court :Left,16,"Jawaharlal Nehru Indoor Stadium, Chennai",,Haryana Steelers,6
427,394,Match 109,10/04/2017,21:00,U.P. Yoddha beat Tamil Thalaivas (37-33),320.0,320.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,30,Choice of court :Right,16,"Jawaharlal Nehru Indoor Stadium, Chennai",29.0,Tamil Thalaivas,4
428,395,Match 110,10/05/2017,20:00,Bengaluru Bulls beat Tamil Thalaivas (45-35),326.0,326.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,29,Choice of court :Right,16,"Jawaharlal Nehru Indoor Stadium, Chennai",29.0,Tamil Thalaivas,5
429,396,Match 111,10/06/2017,20:00,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),36.0,36.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,3,Choice of court :Left,3,"Sawai Mansingh Stadium, Jaipur",3.0,Jaipur Pink Panthers,7
430,397,Match 112,10/06/2017,21:00,Bengal Warriors beat Puneri Paltan (25-19),143.0,143.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,4,Choice of court :Right,3,"Sawai Mansingh Stadium, Jaipur",,Puneri Paltan,4
431,398,Match 113,10/07/2017,20:00,Haryana Steelers beat Telugu Titans (32-30),124.0,124.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,8,Choice of court :Right,3,"Sawai Mansingh Stadium, Jaipur",,Haryana Steelers,3
432,399,Match 114,10/07/2017,21:00,Jaipur Pink Panthers beat U Mumba (36-32),52.0,52.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,5,Choice of court :Right,3,"Sawai Mansingh Stadium, Jaipur",3.0,Jaipur Pink Panthers,3
433,4,Match 4,7/27/2014,21:00,U Mumba beat Bengal Warriors (36 - 25),105.0,105.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,4,Choice of court : Left,5,"DOME@NSCI SVP Stadium, Mumbai",5.0,U Mumba,4
434,40,Match 40,8/18/2014,20:00,Bengal Warriors beat Patna Pirates (30 - 28),142.0,142.0,1,"Pro Kabaddi League Season 1, 2014",Full Time,6,Choice of court : Right,8,"Rajiv Gandhi Indoor Stadium, Vizag",,Bengal Warriors,7
435,400,Match 115,10/08/2017,20:00,Gujarat Fortunegiants beat Patna Pirates (33-29),163.0,163.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,31,Choice of court :Left,3,"Sawai Mansingh Stadium, Jaipur",,Gujarat Fortunegiants,1
436,401,Match 116,10/08/2017,21:00,Puneri Paltan beat Jaipur Pink Panthers (38-30),85.0,85.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,7,Choice of court :Right,3,"Sawai Mansingh Stadium, Jaipur",3.0,Jaipur Pink Panthers,4
437,402,Match 117,10/10/2017,20:00,Tamil Thalaivas beat U Mumba (38-35),26.0,26.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,29,Choice of court :Right,3,"Sawai Mansingh Stadium, Jaipur",,Tamil Thalaivas,1
438,403,Match 118,10/10/2017,21:00,Dabang Delhi K.C. beat Jaipur Pink Panthers (35-34),791.0,791.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,3,Choice of court :Left,3,"Sawai Mansingh Stadium, Jaipur",3.0,Jaipur Pink Panthers,4
439,404,Match 119,10/11/2017,20:00,Bengaluru Bulls beat Dabang Delhi K.C. (35-32),326.0,326.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,1,Choice of court :Right,3,"Sawai Mansingh Stadium, Jaipur",,Bengaluru Bulls,7
440,405,Match 120,10/11/2017,21:00,Haryana Steelers beat Jaipur Pink Panthers (37-27),155.0,155.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,3,Choice of court :Left,3,"Sawai Mansingh Stadium, Jaipur",3.0,Jaipur Pink Panthers,1
441,406,Match 121,10/12/2017,20:00,U.P. Yoddha beat Jaipur Pink Panthers (53-32),94.0,94.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,3,Choice of court :Left,3,"Sawai Mansingh Stadium, Jaipur",3.0,Jaipur Pink Panthers,2
442,407,Match 122,10/13/2017,20:00,Gujarat Fortunegiants beat Puneri Paltan (44-20),111.0,111.0,8,"Pro Kabaddi League Season 5, 2017",Full Time,7,Choice of court :Right,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7.0,Puneri Paltan,6
