season,do_or_die_points,player_name,team_name,player_id_0,match_played_0,position_id_0,position_name_0,high_5s,player_id_1,match_played_1,position_id_1,position_name_1,avg_raid_points,player_id_2,match_played_2,position_id_2,position_name_2,raid_points,player_id_3,match_played_3,position_id_3,position_name_3,successful_raids,player_id_4,match_played_4,position_id_4,position_name_4,successful_tackles,player_id_5,match_played_5,position_id_5,position_name_5,super_10s,player_id_6,match_played_6,position_id_6,position_name_6,super_raids,player_id_7,match_played_7,position_id_7,position_name_7,super_tackles,player_id_8,match_played_8,position_id_8,position_name_8,tackle_points,player_id_9,match_played_9,position_id_9,position_name_9,total_points,player_id,match_played,position_id,position_name,z_score_do_or_die_points,z_score_high_5s,z_score_avg_raid_points,z_score_raid_points,z_score_successful_raids,z_score_successful_tackles,z_score_super_10s,z_score_super_raids,z_score_super_tackles,z_score_tackle_points,z_score_total_points
5,12.0,Rohit Gulia,Gujarat Fortunegiants,686.0,19.0,1.0,All Rounder,0.0,,,,,1.84,686.0,19.0,1.0,All Rounder,35.0,686.0,19.0,1.0,All Rounder,33.0,686.0,19.0,1.0,All Rounder,3.0,686.0,19.0,1.0,All Rounder,0.0,,,,,0.0,,,,,0.0,,,,,0.16,686.0,19.0,1.0,All Rounder,38.0,686.0,19.0,1.0,All Rounder,0.952463848374403,-0.40394471049369335,0.08375446636705688,0.33436634023004,0.4994422549725766,-0.5399361647022058,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.7669108012437856,0.12083104103061253
5,37.0,Sachin,Gujarat Fortunegiants,757.0,24.0,8.0,Raider,0.0,,,,,6.63,757.0,24.0,8.0,Raider,159.0,757.0,24.0,8.0,Raider,132.0,757.0,24.0,8.0,Raider,13.0,757.0,24.0,8.0,Raider,7.0,757.0,24.0,8.0,Raider,2.0,757.0,24.0,8.0,Raider,1.0,757.0,24.0,8.0,Raider,0.58,757.0,24.0,8.0,Raider,173.0,757.0,24.0,8.0,Raider,4.11462906000367,-0.40394471049369335,2.162259873721919,3.40580441198933,3.5564722166655502,0.1556206990996332,3.663491190872952,0.9454138481968443,-0.0018730655884913543,-0.31937686662598697,3.404993178560658
5,17.0,Sukesh Hegde,Gujarat Fortunegiants,111.0,18.0,8.0,Raider,0.0,,,,,4.17,111.0,18.0,8.0,Raider,75.0,111.0,18.0,8.0,Raider,58.0,111.0,18.0,8.0,Raider,2.0,111.0,18.0,8.0,Raider,1.0,111.0,18.0,8.0,Raider,2.0,111.0,18.0,8.0,Raider,0.0,,,,,0.11,111.0,18.0,8.0,Raider,77.0,111.0,18.0,8.0,Raider,1.5848968907002563,-0.40394471049369335,1.0948019818444743,1.3251528149911014,1.2714195180263579,-0.6094918510823898,0.27216391107340704,0.9454138481968443,-0.6437102072448644,-0.8201886506030475,1.0695889918726258
5,0.0,Sunil Kumar,Gujarat Fortunegiants,,,,,3.0,368.0,24.0,7.0,"Defender, right cover",0.08,368.0,24.0,7.0,"Defender, right cover",1.0,368.0,24.0,7.0,"Defender, right cover",1.0,368.0,24.0,7.0,"Defender, right cover",55.0,368.0,24.0,7.0,"Defender, right cover",0.0,,,,,0.0,,,,,2.0,368.0,24.0,7.0,"Defender, right cover",2.38,368.0,24.0,7.0,"Defender, right cover",58.0,368.0,24.0,7.0,"Defender, right cover",-0.5653754532076453,2.186004327266286,-0.6799552448948549,-0.507802163316862,-0.48868864173626336,3.0769595270673573,-0.2930573022265171,-0.4081870375223144,0.6399640760678816,1.598625710307436,0.6073735799239526
5,1.0,Ashish Chhokar,Haryana Steelers,195.0,5.0,8.0,Raider,0.0,,,,,1.8,195.0,5.0,8.0,Raider,9.0,195.0,5.0,8.0,Raider,6.0,195.0,5.0,8.0,Raider,3.0,195.0,5.0,8.0,Raider,0.0,,,,,1.0,195.0,5.0,8.0,Raider,0.0,,,,,0.6,195.0,5.0,8.0,Raider,12.0,195.0,5.0,8.0,Raider,-0.4388888447424746,-0.40394471049369335,0.06639742747474069,-0.3096448683646498,-0.3342931891255071,-0.5399361647022058,-0.2930573022265171,0.26861340533726497,-0.6437102072448644,-0.2980657268822823,-0.5116742595307295
5,0.0,Babu M,Haryana Steelers,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,2.0,726.0,2.0,4.0,"Defender, left cover",0.0,,,,,0.0,,,,,0.0,,,,,1.0,726.0,2.0,4.0,"Defender, left cover",2.0,726.0,2.0,4.0,"Defender, left cover",-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,-0.6094918510823898,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,0.12815706799181178,-0.7549455289773996
5,4.0,CPO Surjeet Singh,Haryana Steelers,119.0,17.0,8.0,Raider,0.0,,,,,3.47,119.0,17.0,8.0,Raider,59.0,119.0,17.0,8.0,Raider,47.0,119.0,17.0,8.0,Raider,4.0,119.0,17.0,8.0,Raider,1.0,119.0,17.0,8.0,Raider,1.0,119.0,17.0,8.0,Raider,0.0,,,,,0.24,119.0,17.0,8.0,Raider,63.0,119.0,17.0,8.0,Raider,-0.05942901934696251,-0.40394471049369335,0.7910538012289412,0.9288382250866768,0.9317495222826941,-0.47038047832202196,0.27216391107340704,0.26861340533726497,-0.6437102072448644,-0.6816662422689669,0.7290092146472876
5,0.0,David Shilisia J Mosambayi,Haryana Steelers,,,,,0.0,,,,,1.0,266.0,2.0,8.0,Raider,2.0,266.0,2.0,8.0,Raider,1.0,266.0,2.0,8.0,Raider,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,2.0,266.0,2.0,8.0,Raider,-0.5653754532076453,-0.40394471049369335,-0.2807433503715829,-0.48303250144783555,-0.48868864173626336,-0.7486032238427576,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.9373999191934232,-0.7549455289773996
5,38.0,Deepak Kumar Dahiya,Haryana Steelers,174.0,16.0,8.0,Raider,0.0,,,,,4.75,174.0,16.0,8.0,Raider,76.0,174.0,16.0,8.0,Raider,61.0,174.0,16.0,8.0,Raider,2.0,174.0,16.0,8.0,Raider,1.0,174.0,16.0,8.0,Raider,3.0,174.0,16.0,8.0,Raider,0.0,,,,,0.13,174.0,16.0,8.0,Raider,78.0,174.0,16.0,8.0,Raider,4.241115668468841,-0.40394471049369335,1.3464790457830589,1.349922476860128,1.3640567895928117,-0.6094918510823898,0.27216391107340704,1.6222142910564237,-0.6437102072448644,-0.7988775108593428,1.0939161188172928
5,1.0,Deepak Kumar Rathee,Haryana Steelers,275.0,6.0,1.0,All Rounder,0.0,,,,,0.5,275.0,6.0,1.0,All Rounder,3.0,275.0,6.0,1.0,All Rounder,3.0,275.0,6.0,1.0,All Rounder,3.0,275.0,6.0,1.0,All Rounder,0.0,,,,,0.0,,,,,1.0,275.0,6.0,1.0,All Rounder,0.67,275.0,6.0,1.0,All Rounder,7.0,275.0,6.0,1.0,All Rounder,-0.4388888447424746,-0.40394471049369335,-0.49770633652553514,-0.458262839578809,-0.42693046069196083,-0.5399361647022058,-0.2930573022265171,-0.4081870375223144,-0.0018730655884913543,-0.22347673777931576,-0.6333098942540646
5,0.0,Jeeva Gopal,Haryana Steelers,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,3.0,53.0,6.0,4.0,"Defender, left cover",0.0,,,,,0.0,,,,,2.0,53.0,6.0,4.0,"Defender, left cover",0.83,53.0,6.0,4.0,"Defender, left cover",5.0,53.0,6.0,4.0,"Defender, left cover",-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,-0.5399361647022058,-0.2930573022265171,-0.4081870375223144,0.6399640760678816,-0.05298761982967823,-0.6819641481433986
5,0.0,Kuldeep Singh,Haryana Steelers,,,,,1.0,732.0,5.0,1.0,All Rounder,0.0,,,,,1.0,732.0,5.0,1.0,All Rounder,0.0,,,,,6.0,732.0,5.0,1.0,All Rounder,0.0,,,,,0.0,,,,,1.0,732.0,5.0,1.0,All Rounder,1.4,732.0,5.0,1.0,All Rounder,8.0,732.0,5.0,1.0,All Rounder,-0.5653754532076453,0.4593716354262999,-0.7146693226794874,-0.507802163316862,-0.5195677322584146,-0.3312691055616541,-0.2930573022265171,-0.4081870375223144,-0.0018730655884913543,0.5543798628659057,-0.6089827673093976
5,5.0,Mayur Shivtarkar,Haryana Steelers,578.0,5.0,1.0,All Rounder,0.0,,,,,1.0,578.0,5.0,1.0,All Rounder,5.0,578.0,5.0,1.0,All Rounder,5.0,578.0,5.0,1.0,All Rounder,1.0,578.0,5.0,1.0,All Rounder,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,6.0,578.0,5.0,1.0,All Rounder,0.06705758911820818,-0.40394471049369335,-0.2807433503715829,-0.40872351584075595,-0.36517227964765836,-0.6790475374625736,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.9373999191934232,-0.6576370211987316
5,0.0,Mohit Chhillar,Haryana Steelers,,,,,2.0,71.0,20.0,6.0,"Defender, right corner",0.43,71.0,20.0,6.0,"Defender, right corner",3.0,71.0,20.0,6.0,"Defender, right corner",1.0,71.0,20.0,6.0,"Defender, right corner",35.0,71.0,20.0,6.0,"Defender, right corner",0.0,,,,,0.0,,,,,4.0,71.0,20.0,6.0,"Defender, right corner",1.95,71.0,20.0,6.0,"Defender, right corner",42.0,71.0,20.0,6.0,"Defender, right corner",-0.5653754532076453,1.322687981346293,-0.5280811545870885,-0.458262839578809,-0.48868864173626336,1.685845799463679,-0.2930573022265171,-0.4081870375223144,1.9236383593806279,1.1404362058177853,0.21813954880928055
5,0.0,Neeraj Kumar,Haryana Steelers,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,12.0,637.0,17.0,7.0,"Defender, right cover",0.0,,,,,0.0,,,,,1.0,637.0,17.0,7.0,"Defender, right cover",0.76,637.0,17.0,7.0,"Defender, right cover",13.0,637.0,17.0,7.0,"Defender, right cover",-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,0.08606501271944929,-0.2930573022265171,-0.4081870375223144,-0.0018730655884913543,-0.12757660893264464,-0.48734713258606255
5,0.0,Parmod Narwal,Haryana Steelers,,,,,0.0,,,,,0.0,150.0,6.0,1.0,All Rounder,0.0,,,,,0.0,,,,,2.0,150.0,6.0,1.0,All Rounder,0.0,,,,,0.0,,,,,0.0,,,,,0.33,150.0,6.0,1.0,All Rounder,2.0,150.0,6.0,1.0,All Rounder,-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,-0.6094918510823898,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.5857661134222958,-0.7549455289773996
5,13.0,Prashanth Kumar Rai,Haryana Steelers,155.0,16.0,8.0,Raider,0.0,,,,,4.88,155.0,16.0,8.0,Raider,78.0,155.0,16.0,8.0,Raider,62.0,155.0,16.0,8.0,Raider,1.0,155.0,16.0,8.0,Raider,3.0,155.0,16.0,8.0,Raider,3.0,155.0,16.0,8.0,Raider,1.0,155.0,16.0,8.0,Raider,0.13,155.0,16.0,8.0,Raider,80.0,155.0,16.0,8.0,Raider,1.0789504568395736,-0.40394471049369335,1.4028894221830863,1.399461800598181,1.394935880114963,-0.6790475374625736,1.4026063376732554,1.6222142910564237,-0.0018730655884913543,-0.7988775108593428,1.1425703727066268
5,0.0,Rakesh Singh Kumar,Haryana Steelers,,,,,1.0,158.0,19.0,4.0,"Defender, left cover",0.0,,,,,0.0,,,,,0.0,,,,,23.0,158.0,19.0,4.0,"Defender, left cover",0.0,,,,,0.0,,,,,1.0,158.0,19.0,4.0,"Defender, left cover",1.26,158.0,19.0,4.0,"Defender, left cover",24.0,158.0,19.0,4.0,"Defender, left cover",-0.5653754532076453,0.4593716354262999,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,0.8511775629014723,-0.2930573022265171,-0.4081870375223144,-0.0018730655884913543,0.4052018846599729,-0.21974873619472554
5,0.0,Surender Nada,Haryana Steelers,,,,,9.0,146.0,21.0,3.0,"Defender, left corner",0.25,146.0,21.0,3.0,"Defender, left corner",3.0,146.0,21.0,3.0,"Defender, left corner",2.0,146.0,21.0,3.0,"Defender, left corner",74.0,146.0,21.0,3.0,"Defender, left corner",0.0,,,,,0.0,,,,,6.0,146.0,21.0,3.0,"Defender, left corner",3.81,146.0,21.0,3.0,"Defender, left corner",83.0,146.0,21.0,3.0,"Defender, left corner",-0.5653754532076453,7.365902402786246,-0.6061878296025113,-0.458262839578809,-0.4578095512141121,4.398517568290852,-0.2930573022265171,-0.4081870375223144,3.207312642693374,3.1223722019823223,1.2155517535406277
5,0.0,Vikash,Haryana Steelers,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,24.0,734.0,19.0,6.0,"Defender, right corner",0.0,,,,,0.0,,,,,2.0,734.0,19.0,6.0,"Defender, right corner",1.37,734.0,19.0,6.0,"Defender, right corner",26.0,734.0,19.0,6.0,"Defender, right corner",-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,0.9207332492816561,-0.2930573022265171,-0.4081870375223144,0.6399640760678816,0.5224131532503489,-0.1710944823053915
5,16.0,Vikash Khandola,Haryana Steelers,366.0,9.0,8.0,Raider,0.0,,,,,6.44,366.0,9.0,8.0,Raider,58.0,366.0,9.0,8.0,Raider,44.0,366.0,9.0,8.0,Raider,0.0,,,,,0.0,,,,,1.0,366.0,9.0,8.0,Raider,0.0,,,,,0.0,,,,,58.0,366.0,9.0,8.0,Raider,1.4584102822350855,-0.40394471049369335,2.0798139389834174,0.9040685632176503,0.8391122507162404,-0.7486032238427576,-0.2930573022265171,0.26861340533726497,-0.6437102072448644,-0.9373999191934232,0.6073735799239526
5,27.0,Wazir Singh,Haryana Steelers,124.0,21.0,8.0,Raider,0.0,,,,,5.1,124.0,21.0,8.0,Raider,107.0,124.0,21.0,8.0,Raider,86.0,124.0,21.0,8.0,Raider,11.0,124.0,21.0,8.0,Raider,3.0,124.0,21.0,8.0,Raider,3.0,124.0,21.0,8.0,Raider,2.0,124.0,21.0,8.0,Raider,0.62,124.0,21.0,8.0,Raider,120.0,124.0,21.0,8.0,Raider,2.8497629753519633,-0.40394471049369335,1.4983531360908253,2.1177819947999503,2.136034052646593,0.01650932633926538,1.4026063376732554,1.6222142910564237,0.6399640760678816,-0.27675458713857753,2.115655450493307
5,4.0,Elangeshwaran R,Telugu Titans,667.0,5.0,1.0,All Rounder,0.0,,,,,2.4,667.0,5.0,1.0,All Rounder,12.0,667.0,5.0,1.0,All Rounder,7.0,667.0,5.0,1.0,All Rounder,2.0,667.0,5.0,1.0,All Rounder,0.0,,,,,1.0,667.0,5.0,1.0,All Rounder,2.0,667.0,5.0,1.0,All Rounder,0.8,667.0,5.0,1.0,All Rounder,16.0,667.0,5.0,1.0,All Rounder,-0.05942901934696251,-0.40394471049369335,0.32675301085948333,-0.2353358827575702,-0.30341409860335583,-0.6094918510823898,-0.2930573022265171,0.26861340533726497,0.6399640760678816,-0.08495432944523519,-0.4143657517520616
5,1.0,Farhad Rahimi Milaghardan,Telugu Titans,482.0,18.0,7.0,"Defender, right cover",0.0,,,,,0.6,482.0,18.0,7.0,"Defender, right cover",6.0,482.0,18.0,7.0,"Defender, right cover",5.0,482.0,18.0,7.0,"Defender, right cover",22.0,482.0,18.0,7.0,"Defender, right cover",0.0,,,,,0.0,,,,,0.0,,,,,1.22,482.0,18.0,7.0,"Defender, right cover",28.0,482.0,18.0,7.0,"Defender, right cover",-0.4388888447424746,-0.40394471049369335,-0.45431373929474467,-0.3839538539717294,-0.36517227964765836,0.7816218765212883,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,0.36257960517256344,-0.1224402284160575
5,21.0,Mohsen Maghsoudloujafari,Telugu Titans,567.0,16.0,8.0,Raider,0.0,,,,,2.56,567.0,16.0,8.0,Raider,41.0,567.0,16.0,8.0,Raider,26.0,567.0,16.0,8.0,Raider,5.0,567.0,16.0,8.0,Raider,1.0,567.0,16.0,8.0,Raider,2.0,567.0,16.0,8.0,Raider,1.0,567.0,16.0,8.0,Raider,0.38,567.0,16.0,8.0,Raider,47.0,567.0,16.0,8.0,Raider,2.090843324560939,-0.40394471049369335,0.39618116642874807,0.48298431144419923,0.28328862131751786,-0.40082479194183807,0.27216391107340704,0.9454138481968443,-0.0018730655884913543,-0.532488264063034,0.33977518353261554
5,0.0,Munish,Telugu Titans,,,,,0.0,,,,,0.0,,,,,1.0,774.0,3.0,8.0,Raider,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,1.0,774.0,3.0,8.0,Raider,-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.507802163316862,-0.5195677322584146,-0.7486032238427576,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.9373999191934232,-0.7792726559220666
5,22.0,Nilesh Salunke,Telugu Titans,293.0,21.0,8.0,Raider,0.0,,,,,4.67,293.0,21.0,8.0,Raider,98.0,293.0,21.0,8.0,Raider,78.0,293.0,21.0,8.0,Raider,5.0,293.0,21.0,8.0,Raider,3.0,293.0,21.0,8.0,Raider,2.0,293.0,21.0,8.0,Raider,2.0,293.0,21.0,8.0,Raider,0.33,293.0,21.0,8.0,Raider,105.0,293.0,21.0,8.0,Raider,2.2173299330261096,-0.40394471049369335,1.3117649679984265,1.8948550379787117,1.889001328469383,-0.40082479194183807,1.4026063376732554,0.9454138481968443,0.6399640760678816,-0.5857661134222958,1.750748546323302
5,28.0,Rahul Chaudhari,Telugu Titans,81.0,22.0,8.0,Raider,0.0,,,,,8.36,81.0,22.0,8.0,Raider,184.0,81.0,22.0,8.0,Raider,159.0,81.0,22.0,8.0,Raider,9.0,81.0,22.0,8.0,Raider,8.0,81.0,22.0,8.0,Raider,5.0,81.0,22.0,8.0,Raider,0.0,,,,,0.41,81.0,22.0,8.0,Raider,193.0,81.0,22.0,8.0,Raider,2.976249583817134,-0.40394471049369335,2.912951805814594,4.025045958714993,4.390207660763633,-0.12260204642110242,4.228712404172876,2.975815176775583,-0.6437102072448644,-0.5005215544474769,3.891535717453998
5,0.0,Rakesh Kumar,Telugu Titans,,,,,0.0,,,,,0.7,88.0,10.0,1.0,All Rounder,7.0,88.0,10.0,1.0,All Rounder,7.0,88.0,10.0,1.0,All Rounder,15.0,88.0,10.0,1.0,All Rounder,0.0,,,,,0.0,,,,,1.0,88.0,10.0,1.0,All Rounder,1.6,88.0,10.0,1.0,All Rounder,23.0,88.0,10.0,1.0,All Rounder,-0.5653754532076453,-0.40394471049369335,-0.41092114206395425,-0.35918419210270286,-0.30341409860335583,0.294732071860001,-0.2930573022265171,-0.4081870375223144,-0.0018730655884913543,0.7674912603029529,-0.24407586313939253
5,1.0,Rakshith,Telugu Titans,837.0,6.0,8.0,Raider,0.0,,,,,2.0,837.0,6.0,8.0,Raider,12.0,837.0,6.0,8.0,Raider,11.0,837.0,6.0,8.0,Raider,2.0,837.0,6.0,8.0,Raider,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,14.0,837.0,6.0,8.0,Raider,-0.4388888447424746,-0.40394471049369335,0.15318262193632157,-0.2353358827575702,-0.17989773651475086,-0.6094918510823898,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.9373999191934232,-0.46302000564139556
5,0.0,Rohit Rana,Telugu Titans,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,24.0,96.0,21.0,4.0,"Defender, left cover",0.0,,,,,0.0,,,,,0.0,,,,,1.14,96.0,21.0,4.0,"Defender, left cover",24.0,96.0,21.0,4.0,"Defender, left cover",-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,0.9207332492816561,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,0.2773350461977446,-0.21974873619472554
5,0.0,Sombir,Telugu Titans,,,,,2.0,361.0,17.0,6.0,"Defender, right corner",0.0,,,,,0.0,,,,,0.0,,,,,33.0,361.0,17.0,6.0,"Defender, right corner",0.0,,,,,0.0,,,,,6.0,361.0,17.0,6.0,"Defender, right corner",2.29,361.0,17.0,6.0,"Defender, right corner",39.0,361.0,17.0,6.0,"Defender, right corner",-0.5653754532076453,1.322687981346293,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,1.5467344267033114,-0.2930573022265171,-0.4081870375223144,3.207312642693374,1.502725581460765,0.14515816797527953
5,9.0,Vikas Kumar,Telugu Titans,762.0,14.0,8.0,Raider,0.0,,,,,2.14,762.0,14.0,8.0,Raider,30.0,762.0,14.0,8.0,Raider,26.0,762.0,14.0,8.0,Raider,4.0,762.0,14.0,8.0,Raider,0.0,,,,,0.0,,,,,1.0,762.0,14.0,8.0,Raider,0.36,762.0,14.0,8.0,Raider,35.0,762.0,14.0,8.0,Raider,0.573004022978891,-0.40394471049369335,0.21393225805942823,0.2105180308849074,0.28328862131751786,-0.47038047832202196,-0.2930573022265171,-0.4081870375223144,-0.0018730655884913543,-0.5537994038067386,0.04784966019661152
5,0.0,Vikrant,Telugu Titans,,,,,0.0,,,,,0.0,,,,,3.0,746.0,3.0,8.0,Raider,1.0,746.0,3.0,8.0,Raider,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,3.0,746.0,3.0,8.0,Raider,-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.458262839578809,-0.48868864173626336,-0.7486032238427576,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.9373999191934232,-0.7306184020327327
5,0.0,Vinod Kumar,Telugu Titans,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,2.0,215.0,4.0,4.0,"Defender, left cover",0.0,,,,,0.0,,,,,0.0,,,,,0.5,215.0,4.0,4.0,"Defender, left cover",2.0,215.0,4.0,4.0,"Defender, left cover",-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,-0.6094918510823898,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.4046214256008058,-0.7549455289773996
5,2.0,Vinoth Kumar,Telugu Titans,172.0,4.0,8.0,Raider,0.0,,,,,1.5,172.0,4.0,8.0,Raider,6.0,172.0,4.0,8.0,Raider,5.0,172.0,4.0,8.0,Raider,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,6.0,172.0,4.0,8.0,Raider,-0.31240223627730385,-0.40394471049369335,-0.06378036421763067,-0.3839538539717294,-0.36517227964765836,-0.7486032238427576,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.9373999191934232,-0.6576370211987316
5,0.0,Vishal Bhardwaj,Telugu Titans,,,,,5.0,358.0,22.0,1.0,All Rounder,0.0,,,,,0.0,,,,,0.0,,,,,68.0,358.0,22.0,1.0,All Rounder,0.0,,,,,0.0,,,,,3.0,358.0,22.0,1.0,All Rounder,3.23,358.0,22.0,1.0,All Rounder,71.0,358.0,22.0,1.0,All Rounder,-0.5653754532076453,3.9126370191062727,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,3.9811834500097483,-0.2930573022265171,-0.4081870375223144,1.2818012177242548,2.5043491494148857,0.9236262302046236
5,7.0,Ajit Singh,Jaipur Pink Panthers,648.0,11.0,8.0,Raider,0.0,,,,,2.09,648.0,11.0,8.0,Raider,23.0,648.0,11.0,8.0,Raider,17.0,648.0,11.0,8.0,Raider,0.0,,,,,0.0,,,,,1.0,648.0,11.0,8.0,Raider,0.0,,,,,0.0,,,,,23.0,648.0,11.0,8.0,Raider,0.32003080604854955,-0.40394471049369335,0.1922359594440329,0.03713039780172166,0.00537680661815664,-0.7486032238427576,-0.2930573022265171,0.26861340533726497,-0.6437102072448644,-0.9373999191934232,-0.24407586313939253
5,14.0,Jasvir Singh,Jaipur Pink Panthers,52.0,15.0,8.0,Raider,0.0,,,,,4.07,52.0,15.0,8.0,Raider,61.0,52.0,15.0,8.0,Raider,49.0,52.0,15.0,8.0,Raider,3.0,52.0,15.0,8.0,Raider,2.0,52.0,15.0,8.0,Raider,3.0,52.0,15.0,8.0,Raider,2.0,52.0,15.0,8.0,Raider,0.33,52.0,15.0,8.0,Raider,66.0,52.0,15.0,8.0,Raider,1.2054370653047441,-0.40394471049369335,1.0514093846136838,0.9783775488247299,0.9935077033269967,-0.5399361647022058,0.8373851243733312,1.6222142910564237,0.6399640760678816,-0.5857661134222958,0.8019905954812887
5,0.0,Kamal Kishor Jat,Jaipur Pink Panthers,,,,,0.0,,,,,0.0,638.0,7.0,8.0,Raider,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,-0.7486032238427576,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.9373999191934232,-0.8035997828667336
5,0.0,Manjeet Chhillar,Jaipur Pink Panthers,,,,,3.0,69.0,15.0,1.0,All Rounder,0.5,69.0,15.0,1.0,All Rounder,5.0,69.0,15.0,1.0,All Rounder,4.0,69.0,15.0,1.0,All Rounder,46.0,69.0,15.0,1.0,All Rounder,0.0,,,,,0.0,,,,,1.0,69.0,15.0,1.0,All Rounder,3.13,69.0,15.0,1.0,All Rounder,52.0,69.0,15.0,1.0,All Rounder,-0.5653754532076453,2.186004327266286,-0.49770633652553514,-0.40872351584075595,-0.39605137016980957,2.450958349645702,-0.2930573022265171,-0.4081870375223144,-0.0018730655884913543,2.397793450696362,0.4614108182559506
5,0.0,Manoj Dhull,Jaipur Pink Panthers,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,6.0,233.0,9.0,6.0,"Defender, right corner",0.0,,,,,0.0,,,,,0.0,,,,,0.67,233.0,9.0,6.0,"Defender, right corner",6.0,233.0,9.0,6.0,"Defender, right corner",-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,-0.3312691055616541,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.22347673777931576,-0.6576370211987316
5,0.0,Navneet Gautam,Jaipur Pink Panthers,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,72.0,3.0,3.0,"Defender, left corner",0.0,,,,,-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,-0.7486032238427576,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.9373999191934232,-0.8035997828667336
5,21.0,Nitin Rawal,Jaipur Pink Panthers,791.0,21.0,9.0,Defender,0.0,,,,,3.1,791.0,21.0,9.0,Defender,65.0,791.0,21.0,9.0,Defender,49.0,791.0,21.0,9.0,Defender,19.0,791.0,21.0,9.0,Defender,2.0,791.0,21.0,9.0,Defender,4.0,791.0,21.0,9.0,Defender,1.0,791.0,21.0,9.0,Defender,0.95,791.0,21.0,9.0,Defender,85.0,791.0,21.0,9.0,Defender,2.090843324560939,-0.40394471049369335,0.6305011914750165,1.077456196300836,0.9935077033269967,0.5729548173807366,0.8373851243733312,2.299014733916003,-0.0018730655884913543,0.07487921863254998,1.2642060074299617
